Zip Code,totalPop,whiteAlonePop,blackAlonePop,nativeAlonePop,asianAlonePop,hawaiiAlonePop,otherAlonePop,twoOrMorePop
58335,1694,18,0,1657,0,0,2,17
58338,105,104,0,0,0,0,0,1
58339,47,45,0,2,0,0,0,0
58341,2597,2566,1,10,2,1,2,15
58343,81,80,0,0,0,0,0,1
58344,958,928,4,17,0,0,0,9
58345,158,158,0,0,0,0,0,0
58346,650,636,0,8,0,0,0,6
58348,727,705,1,14,1,0,0,6
58351,478,430,0,32,1,0,3,12
58352,435,433,0,1,0,0,0,1
58353,140,139,0,1,0,0,0,0
58355,84,84,0,0,0,0,0,0
58356,1751,1687,1,23,6,2,12,20
58357,364,143,0,205,0,0,0,16
58361,190,185,0,0,0,0,0,5
58362,82,79,0,1,0,0,0,2
58363,83,82,0,1,0,0,0,0
58365,304,288,0,12,0,0,4,0
58366,1080,749,1,287,0,0,1,42
58367,1707,921,2,709,8,0,2,65
58368,3801,3551,18,169,1,1,27,34
58369,1231,327,2,852,4,0,0,46
58370,1280,145,0,1120,0,0,1,14
58372,106,103,0,3,0,0,0,0
58374,640,382,2,244,0,0,3,9
58377,334,303,0,18,5,0,0,8
58379,360,48,0,309,0,1,0,2
58380,442,431,0,9,0,0,0,2
58381,317,201,0,99,0,0,8,9
58382,163,161,0,2,0,0,0,0
58384,549,526,6,9,1,0,1,6
58385,225,220,2,1,0,0,2,0
58386,134,131,0,0,0,0,0,3
58401,17142,16317,127,253,92,11,112,230
58402,260,223,1,30,0,0,1,5
58405,427,395,9,5,3,0,3,12
58413,1150,1126,2,1,6,0,1,14
58415,145,140,0,0,4,0,0,1
58416,440,438,0,1,0,0,0,1
58418,353,351,0,1,0,0,0,1
58420,314,311,0,1,0,0,0,2
58421,2850,2800,3,19,3,0,7,18
58422,195,194,0,1,0,0,0,0
58423,78,78,0,0,0,0,0,0
58424,301,301,0,0,0,0,0,0
58425,1379,1367,2,1,4,0,5,0
58426,200,200,0,0,0,0,0,0
58428,271,225,0,3,1,0,38,4
58429,357,348,0,1,0,0,0,8
58430,112,112,0,0,0,0,0,0
58431,132,132,0,0,0,0,0,0
58433,1092,1080,0,0,2,0,1,9
58436,1965,1865,26,25,4,1,6,38
58438,625,616,1,1,3,0,0,4
58439,310,309,0,0,0,0,1,0
58440,181,179,0,1,1,0,0,0
58441,389,386,1,0,1,0,1,0
58442,478,469,1,3,3,0,0,2
58443,200,199,0,0,0,0,0,1
58444,192,189,0,2,1,0,0,0
58445,160,158,1,1,0,0,0,0
58448,347,342,0,5,0,0,0,0
58451,185,185,0,0,0,0,0,0
58452,27,23,4,0,0,0,0,0
58454,360,355,1,1,0,0,0,3
58455,303,303,0,0,0,0,0,0
58456,523,513,2,1,0,0,5,2
58458,1397,1371,3,13,0,0,2,8
58460,230,228,0,1,0,0,0,1
58461,413,400,1,4,0,0,2,6
58463,651,615,4,12,0,2,5,13
58464,242,241,0,0,0,0,1,0
58466,355,353,0,0,0,0,0,2
58467,606,593,0,2,1,0,0,10
58472,419,418,1,0,0,0,0,0
58474,2681,2603,10,6,16,0,20,26
58475,150,149,0,0,0,0,0,1
58476,271,261,2,5,0,0,0,3
58477,148,145,1,0,0,0,0,2
58478,135,135,0,0,0,0,0,0
58479,192,191,0,0,0,0,0,1
58480,340,337,0,1,0,0,0,2
58481,272,262,0,1,3,0,1,5
58482,1003,972,5,2,15,0,6,3
58483,340,330,0,0,9,0,0,1
58484,65,63,1,0,0,0,0,1
58486,262,256,1,0,1,0,0,4
58487,444,437,1,1,0,0,3,2
58488,258,257,0,0,1,0,0,0
58490,240,238,0,1,0,0,0,1
58492,481,474,1,0,0,0,0,6
58494,350,340,0,4,0,0,0,6
58495,1332,1309,1,9,3,0,7,3
58496,182,178,0,4,0,0,0,0
58497,326,320,0,0,0,1,0,5
58501,28055,26083,215,1110,106,13,107,421
58503,25734,24567,106,476,193,9,61,322
58504,24342,21883,157,1780,93,4,57,368
58505,2,2,0,0,0,0,0,0
58520,264,264,0,0,0,0,0,0
58521,658,642,3,0,0,1,0,12
58523,3619,3454,7,73,8,8,23,46
58524,100,99,0,0,0,0,0,1
58528,798,30,1,749,0,0,0,18
58529,660,634,1,11,1,0,2,11
58530,1193,1155,3,20,4,0,1,10
58531,307,302,0,2,0,0,2,1
58532,297,290,0,3,0,0,0,4
58533,945,927,0,7,0,0,1,10
58535,571,559,0,5,1,1,0,5
58538,2489,99,5,2311,2,2,4,66
58540,2449,2102,1,301,1,0,2,42
58541,364,328,0,33,2,0,0,1
58542,324,322,0,0,0,0,0,2
58544,551,541,0,5,0,0,3,2
58545,3461,3357,10,50,13,4,7,20
58549,214,210,1,0,0,0,0,3
58552,1797,1765,1,9,5,0,0,17
58554,22884,21239,120,967,46,20,95,397
58558,812,807,0,1,0,0,3,1
58559,218,215,0,1,1,0,0,1
58560,161,155,0,1,0,0,0,5
58561,1085,1066,1,5,1,0,2,10
58562,415,408,0,2,1,0,0,4
58563,1977,1930,0,26,1,0,1,19
58564,92,88,0,2,0,0,1,1
58565,209,198,0,6,4,0,0,1
58566,180,179,0,0,0,0,0,1
58568,535,192,1,318,2,0,0,22
58569,77,75,0,1,0,0,0,1
58570,397,294,0,91,1,0,0,11
58571,603,586,0,5,1,0,3,8
58572,319,306,1,7,0,0,0,5
58573,674,668,0,0,1,0,3,2
58575,920,883,2,12,4,0,0,19
58576,953,914,2,15,0,2,1,19
58577,1671,1639,1,8,0,0,6,17
58579,1190,1153,1,18,1,0,7,10
58580,455,428,0,10,3,0,0,14
58581,258,250,3,1,3,0,0,1
58601,21078,19977,191,228,271,9,114,288
58620,132,132,0,0,0,0,0,0
58621,1231,1202,7,4,1,1,8,8
58622,1489,1464,2,7,8,0,5,3
58623,2370,2320,2,9,2,0,27,10
58625,185,176,0,8,0,0,0,1
58626,262,252,0,2,0,0,1,7
58627,154,153,0,0,0,0,1,0
58630,502,490,0,2,2,0,2,6
58631,1150,1121,0,6,4,2,2,15
58632,149,149,0,0,0,0,0,0
58634,251,248,0,0,0,0,2,1
58636,706,439,2,240,3,0,3,19
58638,992,966,0,5,1,1,1,18
58639,1816,1767,7,13,9,0,1,19
58640,1344,1276,1,36,4,0,1,26
58641,79,78,0,0,0,0,0,1
58642,334,329,0,2,0,0,0,3
58643,191,177,0,13,0,0,0,1
58645,238,230,0,3,4,0,0,1
58646,1138,1119,0,3,0,2,0,14
58647,1142,1066,6,49,1,0,0,20
58649,321,308,1,3,0,2,3,4
58650,393,386,0,3,0,1,1,2
58651,475,470,1,0,0,0,0,4
58652,987,962,2,4,12,0,4,3
58653,601,590,0,9,0,0,0,2
58654,289,275,3,6,0,0,0,5
58655,484,479,2,0,0,0,0,3
58656,366,358,2,1,2,0,1,2
58701,28368,25875,507,961,205,15,162,643
58702,0,0,0,0,0,0,0,0
58703,19396,17555,440,523,194,31,106,547
58704,4770,3673,445,41,131,35,106,339
58705,751,569,104,5,21,0,18,34
58707,509,430,31,16,12,0,4,16
58710,469,463,0,1,0,0,0,5
58711,211,207,1,1,0,0,0,2
58712,155,153,0,2,0,0,0,0
58713,35,35,0,0,0,0,0,0
58716,147,141,1,2,0,0,0,3
58718,1040,1023,3,2,1,0,5,6
58721,529,517,0,2,9,0,0,1
58722,1516,1432,2,38,6,0,9,29
58723,236,235,0,0,0,0,0,1
58725,341,339,0,1,0,0,0,1
58727,279,268,3,0,3,0,0,5
58730,1295,1273,3,5,3,0,1,10
58731,300,289,1,1,4,0,0,5
58733,402,395,0,4,0,0,0,3
58734,241,237,0,0,0,0,0,4
58735,314,301,1,4,1,0,1,6
58736,452,441,0,1,0,0,1,9
58737,140,140,0,0,0,0,0,0
58740,755,730,0,2,4,0,2,17
58741,554,542,0,5,4,0,0,3
58744,143,143,0,0,0,0,0,0
58746,1620,1565,2,8,9,0,13,23
58748,148,147,0,0,0,0,1,0
58750,528,511,5,2,0,0,5,5
58752,223,217,0,4,1,0,0,1
58755,129,127,0,1,1,0,0,0
58756,250,235,0,7,0,0,1,7
58757,909,55,5,832,0,0,2,15
58758,222,220,0,0,1,0,0,1
58759,821,795,0,11,0,1,0,14
58760,254,243,0,2,0,0,1,8
58761,1104,1073,2,11,2,0,3,13
58762,246,233,1,0,0,0,11,1
58763,3502,927,4,2407,6,1,31,126
58765,248,241,0,2,4,0,0,1
58768,282,280,0,1,0,0,0,1
58769,229,222,1,3,1,0,1,1
58770,1240,543,4,617,0,0,6,70
58771,453,439,0,3,0,0,5,6
58772,137,132,1,3,0,0,0,1
58773,687,675,0,8,1,0,0,3
58775,290,55,0,233,0,0,1,1
58776,298,293,0,4,0,0,0,1
58778,133,131,0,0,0,0,0,2
58779,367,360,0,5,0,0,0,2
58781,695,676,1,5,1,0,1,11
58782,436,434,0,0,0,0,0,2
58783,346,341,0,1,0,0,0,4
58784,2330,2271,5,9,9,0,20,16
58785,1091,1042,6,12,3,2,6,20
58787,136,136,0,0,0,0,0,0
58788,1124,1088,1,11,4,0,11,9
58789,321,311,1,2,1,0,2,4
58790,1585,1562,0,6,3,0,2,12
58792,227,225,1,0,0,0,0,1
58793,609,581,0,5,2,1,0,20
58794,159,157,2,0,0,0,0,0
58795,198,194,0,3,0,0,0,1
58801,18371,16950,58,695,58,4,55,551
58830,213,202,0,0,3,0,7,1
58831,472,444,4,15,0,0,4,5
58833,80,80,0,0,0,0,0,0
58835,313,308,0,1,2,0,0,2
58838,199,196,0,0,0,0,1,2
58843,466,431,1,18,5,0,0,11
58844,142,141,0,0,0,0,0,1
58845,371,361,2,2,0,0,2,4
58847,283,275,0,3,0,0,0,5
58849,883,851,1,19,2,0,1,9
58852,1750,1698,2,9,9,1,3,28
58853,292,103,0,153,1,0,0,35
58854,2804,2656,2,68,15,2,9,52
58856,131,118,1,2,0,0,1,9
59001,1643,1595,1,17,5,0,5,20
59002,165,156,1,2,0,0,0,6
59003,1160,428,4,671,7,0,14,36
59006,926,865,0,30,1,0,6,24
59007,113,112,0,0,0,0,0,1
59008,410,401,1,4,0,0,1,3
59010,102,101,0,0,0,0,0,1
59011,3027,2920,1,13,20,1,23,49
59012,249,93,0,149,1,0,1,5
59013,127,126,0,0,0,0,0,1
59014,1446,1399,2,21,3,0,3,18
59015,576,556,0,5,0,0,10,5
59016,1089,141,1,921,2,0,2,22
59018,602,589,0,2,2,0,3,6
59019,3972,3828,5,27,19,2,16,75
59020,77,74,0,0,1,0,0,2
59022,1945,84,1,1834,0,0,2,24
59024,390,375,0,9,0,0,1,5
59025,56,50,0,0,0,0,0,6
59026,194,193,0,0,0,0,0,1
59027,836,800,7,10,5,0,3,11
59028,434,431,0,2,0,0,0,1
59029,733,708,0,9,0,0,11,5
59030,1263,1219,2,15,5,1,5,16
59031,339,28,0,311,0,0,0,0
59032,408,406,1,0,0,0,0,1
59033,334,321,2,2,3,0,0,6
59034,5189,2788,28,1999,53,2,93,226
59035,227,142,0,79,0,0,2,4
59036,1505,1443,6,9,3,0,6,38
59037,1672,1587,1,29,5,0,19,31
59038,656,613,0,6,3,0,14,20
59039,28,27,0,0,0,0,0,1
59041,1950,1906,6,15,8,1,5,9
59043,2950,113,7,2770,2,0,14,44
59044,10971,10498,28,149,41,3,36,216
59046,390,358,0,7,5,0,9,11
59047,11880,11447,10,103,38,4,65,213
59050,1715,287,1,1391,3,1,4,28
59052,139,134,0,0,0,0,1,4
59053,354,345,1,0,0,0,0,8
59054,315,312,2,0,0,0,0,1
59055,59,58,1,0,0,0,0,0
59057,692,664,4,5,2,0,0,17
59058,50,49,0,0,1,0,0,0
59059,146,144,0,1,0,0,0,1
59061,272,269,0,0,2,0,0,1
59062,35,34,0,0,1,0,0,0
59063,2058,2001,3,22,2,0,7,23
59064,284,276,0,2,0,0,3,3
59065,197,193,2,0,0,0,1,1
59066,701,103,0,584,1,0,5,8
59067,221,220,0,0,0,0,0,1
59068,3580,3470,14,23,7,2,20,44
59069,461,433,0,3,2,0,6,17
59070,1047,1010,9,7,2,0,2,17
59071,104,99,0,5,0,0,0,0
59072,4140,3967,8,60,10,2,10,83
59074,490,469,0,2,1,0,10,8
59075,289,100,0,180,0,0,7,2
59076,33,32,0,0,0,0,0,1
59077,79,79,0,0,0,0,0,0
59078,145,141,0,1,0,0,1,2
59079,3481,3291,3,70,12,1,6,98
59081,9,9,0,0,0,0,0,0
59082,39,39,0,0,0,0,0,0
59085,88,86,0,0,0,0,2,0
59086,727,722,0,1,0,0,2,2
59087,436,430,0,0,0,0,0,6
59088,1373,1312,2,33,8,0,3,15
59089,467,124,0,337,0,0,2,4
59101,39562,33389,394,3061,179,36,920,1583
59102,46564,43070,301,1226,352,45,422,1148
59105,29624,27010,181,1118,217,23,267,808
59106,12375,11835,21,152,124,6,75,162
59201,5100,2050,9,2787,37,2,2,213
59211,125,118,0,2,1,0,2,2
59212,373,333,0,27,0,0,1,12
59213,772,166,0,602,1,0,2,1
59214,120,120,0,0,0,0,0,0
59215,1135,1117,1,1,2,0,0,14
59217,100,96,0,1,0,0,0,3
59218,927,803,2,76,2,0,10,34
59219,199,186,0,6,0,0,2,5
59221,1658,1589,3,24,0,0,20,22
59222,221,209,0,7,0,0,0,5
59223,364,350,0,7,1,0,0,6
59225,560,157,2,374,14,1,2,10
59226,410,379,0,23,0,0,0,8
59230,4490,4148,11,190,16,1,14,110
59231,264,250,4,3,3,1,1,2
59240,21,21,0,0,0,0,0,0
59241,413,394,0,4,1,0,6,8
59242,79,77,0,1,0,0,0,1
59243,345,334,1,0,1,0,4,5
59244,65,65,0,0,0,0,0,0
59247,314,289,2,10,0,0,0,13
59248,762,693,0,52,1,0,1,15
59250,198,195,0,0,1,0,0,2
59252,115,111,0,2,0,0,1,1
59253,112,111,1,0,0,0,0,0
59254,2026,1937,4,30,13,0,6,36
59255,3429,491,5,2866,5,0,6,56
59256,59,59,0,0,0,0,0,0
59257,61,59,0,0,0,0,0,2
59258,110,86,1,20,0,0,0,3
59259,348,348,0,0,0,0,0,0
59260,110,110,0,0,0,0,0,0
59261,520,498,0,3,2,0,4,13
59262,655,618,0,17,3,0,0,17
59263,1349,1287,2,30,4,0,2,24
59270,7339,6958,8,121,22,1,63,166
59274,206,202,2,1,0,0,1,0
59275,376,368,0,5,0,0,0,3
59276,40,40,0,0,0,0,0,0
59301,11404,10885,34,196,36,8,63,182
59311,159,159,0,0,0,0,0,0
59312,31,31,0,0,0,0,0,0
59313,2498,2434,1,11,14,2,4,32
59314,112,112,0,0,0,0,0,0
59315,150,150,0,0,0,0,0,0
59317,1164,1115,1,9,2,0,11,26
59318,136,136,0,0,0,0,0,0
59322,85,85,0,0,0,0,0,0
59323,2294,1950,5,202,14,2,9,112
59324,821,799,1,9,0,0,3,9
59326,265,261,0,0,0,0,1,3
59327,2945,2799,9,48,17,1,17,54
59330,8307,7928,27,154,26,4,26,142
59332,146,143,0,2,1,0,0,0
59333,21,21,0,0,0,0,0,0
59336,192,189,0,0,1,1,0,1
59337,812,796,3,5,0,0,2,6
59338,142,137,0,0,1,0,1,3
59339,149,144,0,2,0,0,2,1
59343,82,79,0,1,0,0,0,2
59344,300,289,1,0,3,0,1,6
59347,321,302,0,2,0,0,4,13
59349,913,876,0,2,6,0,0,29
59351,200,194,0,0,0,0,0,6
59353,1017,993,0,4,5,0,3,12
59354,41,40,0,1,0,0,0,0
59401,13774,11950,133,948,91,21,82,549
59404,26867,24706,167,810,229,17,132,806
59405,31438,27198,679,1545,335,48,281,1352
59410,666,626,0,16,1,0,11,12
59411,460,128,2,310,2,0,0,18
59412,1747,1691,1,20,6,1,2,26
59414,904,775,10,42,5,0,11,61
59416,337,327,0,3,1,0,0,6
59417,7719,398,7,7179,3,0,6,126
59418,95,94,0,1,0,0,0,0
59419,96,89,0,5,0,0,0,2
59420,243,238,0,0,2,0,0,3
59421,1831,1775,0,21,2,0,7,26
59422,2643,2539,1,49,4,1,7,42
59424,87,86,0,0,0,0,0,1
59425,3751,3572,7,65,9,0,9,89
59427,4757,3446,8,1061,21,0,13,208
59430,454,452,0,0,0,0,0,2
59432,104,94,0,7,0,0,0,3
59433,594,562,0,9,1,0,0,22
59434,463,193,0,245,0,1,4,20
59436,1827,1767,0,14,3,0,5,38
59440,175,156,0,5,4,1,4,5
59441,82,80,2,0,0,0,0,0
59442,1789,1750,1,7,4,0,2,25
59443,612,574,3,5,7,0,6,17
59444,355,350,0,0,2,0,0,3
59446,564,548,1,2,1,0,1,11
59447,250,248,0,2,0,0,0,0
59448,743,29,0,700,0,0,0,14
59450,467,455,0,7,1,1,0,3
59451,241,237,0,1,1,0,0,2
59452,525,517,0,5,2,0,0,1
59453,362,345,1,0,9,0,0,7
59454,201,196,1,2,0,0,0,2
59456,233,229,0,3,0,0,1,0
59457,9105,8760,20,131,25,0,21,148
59460,233,225,0,0,1,0,3,4
59461,33,33,0,0,0,0,0,0
59462,168,164,0,0,0,0,0,4
59463,169,162,0,1,1,0,2,3
59464,500,475,0,1,1,0,0,23
59465,52,48,0,2,0,0,0,2
59466,97,88,0,5,0,1,0,3
59467,259,254,0,4,0,0,0,1
59468,571,553,2,7,0,0,0,9
59469,157,156,0,0,0,0,0,1
59471,295,291,0,3,0,0,0,1
59472,657,638,5,5,0,2,2,5
59474,3820,3439,28,228,21,0,27,77
59477,521,490,2,9,2,0,4,14
59479,826,810,1,9,0,0,2,4
59480,383,371,0,10,0,0,1,1
59482,802,782,0,2,0,0,2,16
59483,530,501,1,7,1,0,0,20
59484,111,107,0,1,0,0,1,2
59485,705,657,0,23,0,0,0,25
59486,1328,1169,0,115,4,0,2,38
59487,1240,1152,9,32,4,0,2,41
59489,396,384,2,7,0,0,1,2
59501,12638,10569,45,1418,64,7,40,495
59520,1030,972,1,27,8,4,2,16
59521,3475,134,1,3289,0,0,5,46
59522,1755,1714,2,4,2,1,5,27
59523,2287,2081,0,161,5,0,11,29
59524,663,169,0,475,0,0,3,16
59525,384,377,1,3,2,0,0,1
59526,2435,548,1,1815,1,1,1,68
59527,974,44,3,914,0,0,0,13
59528,208,198,0,4,1,0,0,5
59529,163,148,3,5,0,0,0,7
59530,99,99,0,0,0,0,0,0
59531,241,239,0,1,1,0,0,0
59532,180,178,0,2,0,0,0,0
59535,74,74,0,0,0,0,0,0
59537,96,92,0,4,0,0,0,0
59538,3037,2752,1,135,8,1,6,134
59540,371,354,3,5,0,0,0,9
59542,192,184,0,1,0,0,0,7
59544,175,146,0,19,0,0,4,6
59545,39,39,0,0,0,0,0,0
59546,129,97,0,27,0,0,0,5
59547,38,38,0,0,0,0,0,0
59601,29283,27358,120,680,194,21,159,751
59602,24285,23076,71,408,131,10,86,503
59631,237,225,1,2,1,0,0,8
59632,1939,1799,2,43,8,0,11,76
59633,206,203,1,2,0,0,0,0
59634,4819,4638,8,53,20,0,16,84
59635,7282,6738,25,198,25,12,30,254
59636,12,11,1,0,0,0,0,0
59638,617,595,1,6,0,0,3,12
59639,1286,1231,0,25,2,1,2,25
59640,89,87,0,0,1,0,0,1
59642,62,61,0,0,0,0,0,1
59643,437,418,2,8,2,0,0,7
59644,4036,3877,11,48,7,11,16,66
59645,1635,1601,1,5,6,0,2,20
59647,334,313,1,15,0,0,1,4
59648,635,617,0,9,1,0,1,7
59701,33147,31277,110,648,157,23,232,700
59703,43,42,0,0,0,0,0,1
59710,286,280,0,1,1,0,2,2
59711,8933,8438,31,153,29,4,45,233
59713,213,205,0,1,1,0,2,4
59714,18182,17328,48,172,86,11,152,385
59715,31567,29811,117,325,537,27,161,589
59716,1798,1721,10,7,11,4,22,23
59718,27367,26078,99,214,321,18,163,474
59720,191,189,0,1,0,0,0,1
59721,433,417,0,3,3,0,2,8
59722,5781,5255,63,340,29,2,28,64
59724,128,127,0,0,0,0,0,1
59725,7963,7531,17,110,33,32,103,137
59727,221,219,0,0,0,0,2,0
59728,343,328,0,8,0,0,0,7
59729,2141,2082,1,8,8,0,13,29
59730,1790,1704,8,12,22,4,2,38
59731,209,192,5,5,1,0,0,6
59732,128,118,4,5,0,0,0,1
59733,198,185,0,3,3,0,0,7
59735,331,328,1,1,1,0,0,0
59736,127,127,0,0,0,0,0,0
59739,340,327,2,2,0,2,1,6
59740,495,482,0,4,2,0,5,2
59741,4352,4226,3,21,23,3,11,65
59743,134,131,0,0,0,0,0,3
59745,134,134,0,0,0,0,0,0
59746,92,88,0,2,0,0,2,0
59747,159,155,0,1,0,0,1,2
59748,254,249,1,1,0,0,0,3
59749,1513,1452,4,4,4,0,19,30
59750,309,292,0,8,6,0,0,3
59751,208,204,0,0,0,0,1,3
59752,3431,3345,5,16,14,1,12,38
59754,964,933,2,9,3,0,9,8
59755,210,193,0,1,1,0,1,14
59756,463,362,7,83,1,0,3,7
59758,1769,1583,5,18,13,0,95,55
59759,3643,3489,4,57,10,2,9,72
59760,260,249,1,1,4,0,0,5
59761,265,249,0,5,2,4,0,5
59762,258,254,0,3,1,0,0,0
59801,30940,28208,178,976,453,28,144,953
59802,18407,17049,85,542,147,26,84,474
59803,16203,15292,63,232,182,9,95,330
59804,7533,7044,20,145,111,8,25,180
59808,17904,16502,70,460,258,26,74,514
59820,1361,1288,4,31,1,1,8,28
59821,2377,1263,2,917,20,0,8,167
59823,1561,1501,4,12,4,1,6,33
59824,1792,1313,27,260,6,5,21,160
59825,2412,2300,3,22,14,1,7,65
59826,521,502,1,4,3,2,1,8
59827,300,275,5,7,0,0,0,13
59828,5543,5270,3,49,29,5,67,120
59829,2679,2513,22,58,12,2,15,57
59830,146,142,0,4,0,0,0,0
59831,454,241,0,174,0,0,1,38
59832,765,743,1,4,0,1,1,15
59833,5448,5257,5,48,30,6,22,80
59834,2240,2137,2,32,11,1,8,49
59837,407,400,0,0,0,0,2,5
59840,13052,12546,22,78,99,7,44,256
59841,917,895,3,5,0,0,13,1
59842,90,86,0,4,0,0,0,0
59843,260,255,1,0,0,0,0,4
59844,736,702,4,5,3,0,5,17
59845,1186,896,3,155,2,0,10,120
59846,1617,1566,1,17,7,0,6,20
59847,5658,5405,16,87,25,1,14,110
59848,106,87,0,8,1,0,0,10
59851,173,169,0,1,2,0,0,1
59853,699,665,2,9,2,0,3,18
59854,239,235,0,3,0,0,0,1
59855,957,268,2,617,2,1,5,62
59856,347,332,0,6,1,0,2,6
59858,1538,1490,2,9,2,0,3,32
59859,3270,3078,3,83,11,0,13,82
59860,9913,7630,22,1388,53,7,55,758
59863,76,50,0,7,0,0,0,19
59864,6752,3954,25,2078,27,1,31,636
59865,3185,1914,8,1008,1,1,12,241
59866,943,882,0,20,3,0,2,36
59867,28,28,0,0,0,0,0,0
59868,2054,1974,1,21,5,1,10,42
59870,9617,9261,12,88,34,0,51,171
59871,218,211,1,1,2,0,2,1
59872,2309,2201,7,27,26,0,4,44
59873,3085,2972,5,33,9,1,8,57
59874,1568,1523,0,17,5,0,2,21
59875,3537,3382,6,36,14,3,23,73
59901,49693,47323,105,562,335,27,221,1120
59910,356,261,3,83,1,0,5,3
59911,7678,7415,26,53,24,5,41,114
59912,13499,12868,16,191,51,11,49,313
59913,675,626,0,24,3,1,1,20
59914,234,179,1,37,0,0,0,17
59915,403,165,0,219,1,0,0,18
59916,130,129,0,0,0,0,0,1
59917,4225,4042,4,45,12,1,25,96
59918,592,569,1,6,0,0,5,11
59919,839,786,0,13,6,0,4,30
59920,1680,1610,4,14,6,1,13,32
59922,2408,2338,8,6,15,1,3,37
59923,9856,9453,12,89,34,6,34,228
59925,1435,1383,0,10,1,1,1,39
59926,513,491,0,19,0,0,0,3
59927,368,334,2,12,1,0,7,12
59928,88,83,0,1,4,0,0,0
59929,237,223,4,1,1,0,1,7
59930,867,839,1,10,1,0,0,16
59931,328,320,0,2,0,1,0,5
59932,1648,1581,6,10,9,3,12,27
59933,43,42,0,1,0,0,0,0
59934,528,519,1,0,0,0,1,7
59935,3576,3417,4,31,13,2,6,103
59936,367,361,0,3,0,0,0,3
59937,12588,12082,39,124,82,9,46,206
60002,24299,22320,501,49,612,17,385,415
60004,50582,44526,771,68,3367,8,1113,729
60005,29308,24864,563,69,2303,4,997,508
60007,33820,28107,473,105,3370,4,1128,633
60008,22717,17640,559,81,1709,6,1958,764
60010,44095,38972,356,48,3691,4,322,702
60012,11120,10561,68,11,297,1,81,101
60013,26872,24993,151,50,552,3,729,394
60014,48550,43778,466,201,1149,12,2043,901
60015,26800,24485,272,37,1443,4,249,310
60016,59690,40153,2205,252,12171,27,3092,1790
60018,30099,21749,420,342,2766,5,3941,876
60020,9825,9061,84,28,135,2,310,205
60021,5545,5207,37,8,149,0,53,91
60022,8153,7661,101,8,218,1,43,121
60025,39105,32077,527,49,5048,20,706,678
60026,13335,10241,217,13,2424,2,237,201
60029,482,442,3,0,15,0,12,10
60030,36056,30821,1001,111,2098,9,1159,857
60031,37947,28097,2862,104,4108,18,1559,1199
60033,13922,10945,109,86,94,7,2346,335
60034,2040,1891,34,2,11,0,70,32
60035,29763,27099,548,54,864,9,748,441
60040,5431,3786,83,17,122,1,1242,180
60041,9250,8395,101,36,96,5,388,229
60042,8547,7752,89,14,154,2,392,144
60043,2513,2448,7,2,33,0,1,22
60044,9792,8507,206,12,733,6,148,180
60045,20925,19212,231,28,1021,1,152,280
60046,35111,31004,948,92,1608,9,763,687
60047,41669,36270,459,38,3371,16,817,698
60048,29095,25964,355,41,1900,8,294,533
60050,31620,28722,223,102,446,9,1652,466
60051,25192,23703,209,57,304,5,609,305
60053,23260,15396,280,42,6523,10,391,618
60056,55219,42525,1313,196,6459,16,3589,1121
60060,37189,27443,582,240,2948,11,5044,921
60061,25748,18433,559,43,4945,11,1220,537
60062,39936,33460,367,15,5314,9,252,519
60064,15407,4043,6797,97,266,1,3668,535
60067,38585,32204,551,59,4396,11,745,619
60068,37475,35007,178,29,1402,5,364,490
60069,8384,7588,89,2,559,0,44,102
60070,16001,12005,246,109,1266,2,2037,336
60071,3598,3417,25,6,38,0,67,45
60072,928,893,7,0,2,0,5,21
60073,60002,41067,2692,642,3866,24,9680,2031
60074,38985,27867,1439,140,3392,14,5033,1100
60076,33415,20003,2436,71,8603,12,1068,1222
60077,26825,15634,1700,38,7628,0,818,1007
60081,10079,9677,61,20,77,3,87,154
60083,9838,6949,1126,40,946,6,498,273
60084,16771,14458,150,30,608,8,1211,306
60085,71714,30957,13540,835,2954,49,20428,2951
60087,26978,15567,4154,330,845,12,4992,1078
60088,15761,10592,2864,130,706,37,633,799
60089,41533,33157,416,67,6651,18,576,648
60090,37633,25211,898,291,4855,5,5417,956
60091,27020,23084,215,16,2915,8,211,571
60093,19570,18076,108,21,856,5,283,221
60096,6897,6263,110,26,159,1,142,196
60097,11250,10650,42,49,74,0,261,174
60098,32228,27757,604,114,651,21,2458,623
60099,31104,17206,8105,130,710,22,3497,1434
60101,39119,26768,1484,203,2834,3,6796,1031
60102,32193,28242,540,67,2202,11,589,542
60103,41928,33040,986,106,5961,12,1022,801
60104,19038,2637,14390,43,123,1,1503,341
60106,20309,14018,663,188,930,4,3926,580
60107,39927,26363,1799,348,5982,14,4223,1198
60108,22735,18031,830,51,2908,6,505,404
60109,560,552,0,0,4,0,1,3
60110,38557,24301,2606,208,2093,15,8096,1238
60111,258,250,7,1,0,0,0,0
60112,4560,3902,235,22,78,0,213,110
60113,337,301,15,0,3,0,12,6
60115,46272,34929,5755,118,1897,14,2472,1087
60118,15851,14265,279,23,688,5,319,272
60119,10371,9798,57,22,226,2,159,107
60120,50955,31172,3511,721,2431,26,11078,2016
60123,47405,32712,4102,755,1800,7,6430,1599
60124,18935,15760,470,70,1749,6,486,394
60126,46371,41355,899,57,2444,5,875,736
60129,242,236,0,0,1,0,0,5
60130,14167,7814,4583,38,847,3,479,403
60131,18097,13534,229,69,550,4,3261,450
60133,38103,22266,2679,399,5797,10,5647,1305
