TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
17031010100,"Chicago, IL",4854,17031010100,20.6,20.3,28,36.4,39,20.3,10,31.9,4.5,28.2,3,6.5,4.8,10.7,14.2,12.3,16.2,3.1,14.6,68.6,54.7,70.3,82.2,79.8,87,54.5,29.4,23.8
17031010201,"Chicago, IL",6450,17031010201,21,22.5,30,36.2,39,18.9,9.9,30.2,4,27.8,3,6.8,4.8,10.8,15.3,13.3,18.3,3.1,20.4,66,50.3,67.5,79.6,78.6,86,50.5,28,22.1
17031010202,"Chicago, IL",2818,17031010202,21,20.1,28,33.9,36.8,22,9.5,32.9,5.3,30.4,3.2,7.3,5.8,11.6,13.4,12.9,17,3.5,18.4,68.2,55.6,72.4,82.5,78.4,86,56.5,31.2,24.2
17031010300,"Chicago, IL",6236,17031010300,21,19,27,31.8,35.1,22.8,9.1,32.5,6.1,31,3.3,7.3,6.2,10.8,12.8,12.5,15.4,3.5,15.9,68.3,59.7,73.3,83,77,86,59.3,33.6,25.2
17031010400,"Chicago, IL",5042,17031010400,25.3,15.1,21,25,32.2,13.1,9.1,19.5,3.3,21.5,2,4.3,3,5.7,13.6,8.3,10.8,1.7,11.3,62.8,65.7,62.2,74.7,78.6,84,58.7,35.3,27.4
17031010501,"Chicago, IL",4091,17031010501,22.4,16.6,24,30.5,35.1,17.4,8.8,27,4.6,26.2,2.6,5.2,4.4,8.4,12.3,9.9,11.9,2.5,12.9,66.1,61.1,68.3,80.9,79,86,58.9,34.1,26.4
17031010502,"Chicago, IL",3101,17031010502,25.6,17.3,22,29.3,35.9,14.3,9,22.6,3.4,23.1,2.2,4.6,3.2,6.7,13.3,9.3,13.5,1.9,12.5,62.9,57.4,62.2,77.6,79.2,85,54.1,30.8,25.6
17031010503,"Chicago, IL",2290,17031010503,19,18.9,30,28.8,33.5,22.8,9.5,32.5,6,32.8,4,8.7,8.1,13,15.5,13.8,19.8,4.3,16.3,67.1,52.2,76.5,75.5,74.4,79,54.1,28.3,21
17031010600,"Chicago, IL",6097,17031010600,24.3,17.4,23,30.5,34.6,16.9,8.8,25.7,4.2,26,2.4,5.1,4,8,12.6,9.9,11.7,2.3,13.4,64.9,63.2,66.6,80.8,79,86,59.4,33.3,27.2
17031010701,"Chicago, IL",3864,17031010701,22.2,18.7,27,32.2,35.2,18.5,8.8,27.5,4.5,28.2,2.7,5.9,4.5,9.4,13,11.6,13.5,2.6,17.9,65.1,59.4,67.6,81.8,77,86,56.3,32.3,26.8
17031010702,"Chicago, IL",5143,17031010702,22.2,20.5,29,34.7,38,15.8,8.9,26.4,3.4,25.8,2.8,5.7,4.1,9.5,14.7,12.2,21,2.6,21.4,62.8,47.1,63.8,77.6,78,86,45.9,25.6,21.2
17031020100,"Chicago, IL",3965,17031020100,19,19.8,30,32.4,37.5,21.3,9.3,31.7,5,30.5,3.2,7,5.5,11.6,13.6,13,15.6,3.3,17.9,68.1,55.6,72,82.3,76.7,85,54.5,31.1,25
17031020200,"Chicago, IL",6676,17031020200,19.4,14.7,24,25.6,33.5,21.7,7.9,29.8,6.3,32.3,2.9,6,5.6,10.2,10.6,10.7,11.9,2.9,12.1,68.9,63.2,74.8,85.3,75.9,83,57.9,34.7,27.6
17031020301,"Chicago, IL",4750,17031020301,18,11.7,23,23.2,28.1,27.5,7.7,33.8,9.7,35,3.6,6.9,7.7,10,9.2,10.7,9.3,3.6,9.7,72.1,71.9,80,87.3,75.6,85,66.1,40.1,29.7
17031020302,"Chicago, IL",4650,17031020302,20.7,13.5,22,26.5,31.4,22.1,7.9,29.5,6.7,31.6,2.9,5.8,5.6,9.3,10.1,10.1,10.5,2.8,11.6,68.9,67.7,74.8,86,77.2,86,62.3,37.4,29
17031020400,"Chicago, IL",4168,17031020400,20.7,16.8,26,29.7,34.3,20.7,8.3,29.4,5.5,30.6,2.9,6.2,5.1,9.9,11.7,11.3,12,2.8,14.5,67.5,62.5,71.8,84.3,77,85,58.1,34.5,27.3
17031020500,"Chicago, IL",6214,17031020500,17,21.9,33,31,38.5,21,9,32.1,4.9,31.8,3.6,7.9,6.5,12.9,14.8,14.6,22.5,3.8,21.5,66.5,45.8,72.3,78.7,75,81,47.5,26.9,20.5
17031020601,"Chicago, IL",6353,17031020601,19.9,19.3,28,27.9,35.4,20.6,8.5,28.7,5.3,31,3,7.1,5.8,10.3,13.4,12.5,16.7,3.1,15.7,65.3,55.5,71.6,80.2,74.5,82,53,31.7,24.4
17031020602,"Chicago, IL",4340,17031020602,18.3,16.8,28,27.4,35.8,20,7.8,29.2,5.2,31.4,3.1,6.3,5.7,11.1,12,11.9,16.2,3,16.2,66.5,54.5,72.8,82,74.9,82,51.6,30.7,24.1
17031020701,"Chicago, IL",1704,17031020701,19.4,13.4,22,24.2,32.1,22.1,7.4,29.5,6.8,33.1,2.8,5.7,5.5,9.9,9.6,10,9.8,2.7,10.9,69.3,67.1,75.5,86.7,75.1,83,61.8,37.1,29.9
17031020702,"Chicago, IL",7194,17031020702,18.6,19.4,29,26.8,35.8,21.5,8.4,30.3,5.6,32.2,3.2,7.4,6.3,11.4,13,12.9,15.7,3.3,17.2,66.8,56.4,73.2,80.9,73.9,80,54.2,32.1,25.5
17031020801,"Chicago, IL",5458,17031020801,20.7,17.7,26,26.8,34.8,19.9,8.4,27.6,5.3,30.4,2.8,6.3,5.2,9.9,12.3,11.6,13.7,2.7,17,66.1,59.5,70.7,82.1,74.5,82,55.4,33.2,26.6
17031020802,"Chicago, IL",6963,17031020802,18.2,19.1,30,27.3,36.8,17.6,8,27.9,4.2,29.8,2.9,6,5.1,11.2,13.1,12.2,14.2,2.8,18.8,65.2,54.5,69.9,79.2,76,82,50.2,30.4,23.6
17031020901,"Chicago, IL",5221,17031020901,19.3,19.7,30,31.4,38.1,17.5,8.5,28.5,3.9,28.6,3,6,4.8,11,13.8,12.3,16.7,2.9,18.7,65.1,50.2,68.5,79.2,76.5,84,48,27.6,22.1
17031020902,"Chicago, IL",4286,17031020902,18.4,20.3,30,29.7,36.5,21.7,8.6,31.6,5.3,32.5,3.3,7.4,6.2,12.2,13.5,13.4,15.5,3.4,17,67,54.7,73.4,81.4,75.4,82,53.2,30.8,23.9
17031030101,"Chicago, IL",3893,17031030101,21,14.3,23,28.5,33.1,20.4,8.2,29.9,5.9,30,2.8,5.5,5.1,9.6,10.5,9.8,8.9,2.8,11.9,68.9,67.6,73.4,84.6,78.8,86,64.2,37.5,30.2
17031030102,"Chicago, IL",3204,17031030102,23.8,14.3,21,27.5,33.7,18.6,8.1,26.9,5.3,28.1,2.4,4.8,4.3,8.1,10.4,9,10.1,2.3,10.5,67.3,66.1,70.4,84.4,78.9,86,62,36.4,29.1
17031030103,"Chicago, IL",1928,17031030103,26.7,13.9,19,24.1,34,12.4,8.4,19.7,3.3,21.4,1.9,3.6,2.8,5.8,11.8,7.4,13,1.6,10.8,63,61,62.1,76.9,78.6,84,56.2,33.6,25.7
17031030104,"Chicago, IL",3681,17031030104,25.5,14.7,21,21.7,32.6,12,9.1,18.3,3.1,20.5,1.9,4.1,3,5.7,14.1,7.9,13.2,1.7,12.3,62.7,62.9,62.6,71.5,76.7,79,56.5,31.9,25.3
17031030200,"Chicago, IL",5369,17031030200,25.6,14,19,26,31.9,16.9,8,23.1,4.9,26.7,2.1,4.4,3.7,6.6,10.4,8.4,8.5,1.9,10,64.7,69.6,66.4,84,77.7,86,62.6,38.4,31.2
17031030300,"Chicago, IL",3322,17031030300,20.2,18.6,29,30.8,35.5,20.3,8.4,30.3,5.2,31,3.2,6.7,6,11.6,13.1,12.6,16.4,3.2,19.1,66.2,53.7,71.9,81,76,84,52.5,29,23.1
17031030400,"Chicago, IL",2684,17031030400,22.2,15.7,24,28.7,32.9,18.8,7.9,26.8,5.2,29.2,2.8,5.4,4.8,9.2,11.5,10.4,11.2,2.5,14,65.2,62.7,69.8,82.9,76.7,86,57.8,34.1,26.7
17031030500,"Chicago, IL",6395,17031030500,27.7,13.7,19,24.9,31.7,14.2,7.6,20.6,4.2,24.3,1.9,3.6,3,6,10,7.6,8.1,1.6,11.7,63.3,69.5,62.9,83,78.1,87,62.2,36.9,30.3
17031030601,"Chicago, IL",4012,17031030601,19.7,18.2,27,31.3,34.5,22.9,8.8,33.4,6,32.1,3.4,7.3,6.5,11.5,12.4,12.5,13.4,3.6,14.5,68.6,60.3,74.6,83,77.8,86,59.1,33.3,25.7
17031030603,"Chicago, IL",2095,17031030603,24.8,17.9,24,31.2,36.3,14.4,8.4,24.5,3.3,23.9,2.2,4.4,3.3,7.4,12.3,9.3,12.1,2,14.4,63.8,58.1,63,79.9,80.1,87,54.5,31.3,25
17031030604,"Chicago, IL",2976,17031030604,20.5,14.8,23,28,34.1,20.4,8,29.9,5.7,30.3,2.9,5.6,5.3,9.8,10.7,10.2,10.8,2.9,11.5,67.8,63.1,73.5,83.8,78.6,85,60,34.2,27.6
17031030701,"Chicago, IL",1549,17031030701,24.2,19.1,25,31,35.7,16.9,8.8,26.6,4.1,26.4,2.5,5.5,4.3,8.5,13,10.6,12.8,2.5,15,64.5,60.1,66.1,80.1,79.2,86,56.2,34.6,25.3
17031030702,"Chicago, IL",1630,17031030702,21.9,9.8,17,22.5,30.3,19,7,26.7,6.3,30.2,2.4,3.9,4.3,8,7.8,7.5,5.3,2.1,7.6,69.1,75.5,74,87.8,78.6,86,67.7,41.1,33.7
17031030703,"Chicago, IL",2830,17031030703,20.2,15.8,24,29.3,32.3,23.4,8.5,32.6,6.9,32,3.4,6.9,6.6,10.7,11.2,11.5,11.2,3.5,13,68.7,65.5,75.4,84.2,76.3,87,63.5,38,29.1
17031030706,"Chicago, IL",3599,17031030706,18.6,12.4,23,25.5,31.6,25.4,7.7,33.6,8.6,33.7,3.4,6.5,7,10.4,9.4,10.5,12.5,3.5,11.2,71.6,63.8,78.4,86.7,75.8,84,62,36.3,26.2
17031030800,"Chicago, IL",4326,17031030800,26.5,12.5,18,23.5,30.1,15.8,7.5,21.9,4.9,26.2,2,3.8,3.4,6.2,9.3,7.4,5.9,1.7,9,64.5,75.2,66.6,84.5,78.3,87,66.6,40.3,32.9
17031030900,"Chicago, IL",3028,17031030900,26.1,13.6,19,24.5,30.8,16.1,7.6,21.8,4.9,25.9,2.1,4,3.4,6.5,9.9,8,6.9,1.8,10.9,64.2,72.8,65.7,84.1,77.5,87,64.9,39.4,31.7
17031031000,"Chicago, IL",3656,17031031000,27.2,13.1,18,24.4,30.1,14.4,7.7,20,4.5,23.7,1.9,3.6,3,5.7,10.1,7.4,6.1,1.6,10.6,63,74.3,63,82.7,79,88,64.4,39.7,30.7
17031031100,"Chicago, IL",4402,17031031100,25.9,14.7,20,24.1,32.1,14.3,7.7,20.9,4.2,24.4,2,3.9,3.3,6.3,10.7,8,8.6,1.7,11.4,62.7,68.4,63.8,81.1,76.7,86,60.4,36.3,28.3
17031031200,"Chicago, IL",5648,17031031200,18.2,20.6,31,33.3,37.6,22.2,8.8,35.3,5.2,32.8,3.6,7.7,7,13.5,13.5,13.9,17.9,4,16.9,68.2,52,74.8,82,77.3,84,51.1,29.6,22.1
17031031300,"Chicago, IL",7076,17031031300,19.4,16.2,26,28.6,34.9,21.7,8,32.2,6,31.9,3.2,6.2,6.1,11.2,11.2,11.2,13.3,3.3,12.8,68.7,58.7,75,84,77,85,57.1,32,24.2
17031031400,"Chicago, IL",5150,17031031400,24.5,9.9,16,22.8,28.6,18.7,7.5,24.8,6.5,28.1,2.3,3.9,4.1,6.7,8.3,7.2,6.2,2,7.3,67.4,75.9,72.7,86.2,79,88,68.8,41.7,32.8
17031031501,"Chicago, IL",4083,17031031501,17.7,20.7,32,32.3,38,22,8.8,34.7,5.3,32.6,3.8,7.7,7,13.7,13.8,13.9,19.1,4.1,17.6,68.1,48.4,74.6,80.5,74.5,83,50.3,27.6,21
17031031502,"Chicago, IL",4354,17031031502,22,20,27,33.8,38.4,18.8,9.4,30.6,4.4,27.6,3,6.1,4.8,10.5,13.6,11.6,16.7,3.1,16,67.1,53.2,70,80.4,78.3,86,54.8,28.8,23.9
17031031700,"Chicago, IL",6570,17031031700,25.1,17.9,23,31.4,35.4,15.3,8.5,24.3,3.6,24.8,2.3,4.8,3.5,7.5,12.6,9.7,12,2.1,13.2,62.8,59.6,63.4,80.1,80.1,87,55.1,31.7,25
17031031800,"Chicago, IL",1820,17031031800,27.9,12.7,18,24.5,31.4,13,7.7,18.6,3.9,22.7,1.8,3.2,2.6,5.3,10,7,7.8,1.4,10.2,61.8,68.4,60.2,82.1,78.4,88,60.6,35.3,28.8
17031031900,"Chicago, IL",2304,17031031900,26.9,15.2,19,26.3,31.5,14.6,8.3,19.9,4,23.7,1.9,4.1,2.9,5.6,11.4,8.3,7.8,1.6,10.7,61.8,69.3,61,81.3,78.1,88,61.5,36.2,30.2
17031032100,"Chicago, IL",7052,17031032100,27.2,13.7,19,26.1,31.4,14.4,8,21.6,4.2,23.5,2,3.8,3.2,6.1,10.6,7.6,8.1,1.8,10.2,63.2,69.6,64.7,80.3,78.7,87,64.4,38.6,30.8
17031040100,"Chicago, IL",3985,17031040100,24.6,14.4,21,26.4,32,17.3,7.9,23.8,5,27.5,2.3,4.6,3.9,7.4,10.6,9,9.4,2,12.1,64.7,67.4,67.4,83.9,78,86,60.6,36.7,28.9
17031040201,"Chicago, IL",6218,17031040201,26,13.9,19,24.3,31.5,15.8,7.8,21.4,4.8,25.5,2.1,4.1,3.5,6.4,10.4,8.1,8.8,1.8,11.4,63.7,68.7,65.5,82.6,76.6,86,61.6,38.4,30.4
17031040202,"Chicago, IL",7249,17031040202,20,17.7,27,28,35.2,19.7,8.1,28.4,5.2,30.5,3,6.2,5.5,10.2,12.4,11.5,15.2,2.9,14.8,65.7,56.4,71.5,81.4,75.8,83,53.5,32.1,24.4
17031040300,"Chicago, IL",3069,17031040300,21.8,12.3,20,22.3,30.8,19.6,7.5,26,6.3,30.2,2.5,4.8,4.6,8.3,9.2,8.7,7.7,2.3,10.4,68.2,72.2,73.1,85.9,76.1,84,64.5,39.3,32.1
17031040401,"Chicago, IL",3092,17031040401,27.4,11.5,16,22.9,30.1,14.7,7.3,19.8,4.8,24.6,1.8,3.3,2.9,5.5,8.9,6.7,6.4,1.5,9.1,63.9,73.6,64.7,84.8,77.3,88,65.8,40.2,32.7
17031040402,"Chicago, IL",4468,17031040402,30.2,10.9,15,22.6,29.6,11.4,7.3,16,3.7,20.7,1.5,2.5,2,4,8.9,5.7,4.7,1.1,8.1,61.3,76.6,56.6,83.2,79.3,89,66.2,41.7,33.6
17031040600,"Chicago, IL",2434,17031040600,29.1,11.9,16,23.1,29.8,13.6,7.6,18.1,4.3,22.8,1.7,3.2,2.6,4.7,9.4,6.5,5.7,1.3,8.4,62.2,74.8,61.1,83.2,78,88,66.8,41.8,33.6
17031040700,"Chicago, IL",3123,17031040700,27.7,14.3,18,24.8,31.1,14.6,7.9,19.9,4.4,24.1,1.9,3.8,3,5.5,10.4,7.7,7.4,1.5,10.4,62.4,71.2,62,82.5,77.8,88,64.2,39.2,31.6
17031040800,"Chicago, IL",1514,17031040800,26.8,13.4,18,24.1,30.2,16.4,7.9,21.8,5.1,25.7,2,4.1,3.4,6,9.8,7.7,6.8,1.8,9.6,64.2,73.9,66.4,84.2,78.4,88,66.7,40.6,32.3
17031040900,"Chicago, IL",1950,17031040900,29.4,11.2,15,22.6,28.9,13.6,7.6,18,4.4,22.8,1.6,3.1,2.5,4.6,9.2,6.3,4.9,1.3,7.9,62.5,77,61.6,83.5,79.4,89,67.9,42.8,34.2
17031050100,"Chicago, IL",2290,17031050100,30.7,11.6,15,21.9,29.4,12.5,7.7,16.7,4.1,21.5,1.5,2.9,2.3,4.2,9.2,6.1,5.7,1.2,8.3,61.6,76,59.2,82.7,78.1,88,67.7,41.7,33.8
17031050200,"Chicago, IL",4837,17031050200,25.9,13.6,19,24.9,30.4,17.1,7.8,22.7,5.4,26.6,2.2,4.3,3.7,6.6,10,8.1,7.2,1.9,9.8,64.4,71.7,67.6,83.9,77.4,87,65.4,38.2,31.6
17031050300,"Chicago, IL",2365,17031050300,26.4,13.8,19,24.8,30.3,16.7,7.9,21.9,5.1,26.3,2.1,4.3,3.6,6.2,10.2,8.1,6.9,1.8,10.3,64.1,73.3,66,84,77.9,88,65.5,40.7,32.1
17031050500,"Chicago, IL",4754,17031050500,28.3,12.1,16,22.9,29.2,15.4,7.7,19.7,5,24.6,1.8,3.6,3,5,9.3,6.9,6.2,1.5,8.1,63.5,76.4,64.2,84.4,77.9,88,67.9,42.8,35
17031050600,"Chicago, IL",2071,17031050600,31.6,10.2,14,21.5,29.1,11.5,7.4,15.6,3.8,20.4,1.4,2.5,2.1,3.7,8.7,5.3,4.7,1,6.8,61.1,77.1,57.4,82.9,78.4,88,68.5,41.5,34.9
17031050700,"Chicago, IL",1418,17031050700,31.7,10.6,14,21.4,28.5,12,7.4,15.7,4.1,20.6,1.4,2.6,2,3.6,8.6,5.5,4.5,1.1,7,61.1,78.9,57.3,83.3,79.9,89,70,44.3,36.4
17031050800,"Chicago, IL",1289,17031050800,30.6,11.2,15,22,28.9,12.5,7.4,16.7,4.1,21.8,1.5,2.8,2.2,4.2,8.8,5.9,4.9,1.1,7.7,61.8,77.6,58.8,83.8,78.2,88,67.8,42.5,34.9
17031050900,"Chicago, IL",1391,17031050900,29.8,12,16,22.9,29.8,12.9,7.6,17.5,4.1,22.2,1.6,3,2.4,4.7,9.4,6.3,5.2,1.2,8.5,61.9,75.3,60,83,77.8,88,65.7,39.1,34.9
17031051000,"Chicago, IL",1503,17031051000,31.3,12.2,15,22.6,29.8,11.4,7.6,15.6,3.6,20.2,1.5,2.7,2,3.9,9.5,6,5,1.1,8.9,60.4,75.4,55,82,79,88,66.7,39.1,33.5
17031051100,"Chicago, IL",1556,17031051100,31.4,13.3,16,23.1,30.1,11.5,7.8,15.9,3.5,20.2,1.5,3,2.1,3.8,10,6.3,6.1,1.1,9.3,59.6,73.7,54.6,80.6,78.6,88,66.7,38.3,33.7
17031051200,"Chicago, IL",1516,17031051200,31.7,13,16,23.2,29.5,11.5,7.9,15.6,3.5,20,1.5,3,2,3.7,10.1,6.3,5.8,1.1,8.9,59.6,74.6,54.1,80.7,79.4,89,65.7,42.4,33.7
17031051300,"Chicago, IL",2683,17031051300,31.3,9.9,13,21.6,28.3,11.3,7.2,15.3,3.8,20.5,1.4,2.3,1.9,3.7,8.3,5.3,3.7,1,6.9,61.4,80.5,56,84.3,79.9,90,68.3,44.4,35.6
17031051400,"Chicago, IL",2077,17031051400,27.9,13.8,18,25.6,31.9,13.6,7.9,19.4,4,22.9,1.9,3.5,2.7,5.6,10.4,7.4,8.3,1.5,10.6,62.1,68.8,60.8,82.1,78.8,88,62.1,35.2,29.3
17031060100,"Chicago, IL",2569,17031060100,30.8,11,14,22.3,28.5,12,7.6,16.1,3.8,21,1.5,2.7,2.1,4,9,5.8,3.8,1.1,7.5,61.3,78.6,57.5,82.9,80.6,89,69.1,42.3,33.5
17031060200,"Chicago, IL",2111,17031060200,28.1,12.7,17,24.6,30.2,13.4,8,18.5,4,22.7,1.8,3.5,2.7,5,10.4,7.2,7.1,1.4,9.7,61.6,71.4,60.6,81.3,79.1,88,64,38.7,30.7
17031060300,"Chicago, IL",2839,17031060300,32.1,10.5,14,20.8,28.5,11.1,7.4,15.1,3.7,19.9,1.4,2.5,1.9,3.6,8.9,5.3,4.4,1,7.1,60.8,78.1,56.6,82,78.7,88,68.6,42,34.6
17031060400,"Chicago, IL",3370,17031060400,32.9,11.2,14,21.7,28.7,9.8,7.5,13.8,3.1,18.2,1.3,2.4,1.7,3.1,9.4,5.3,4.6,0.9,7.6,59,76.9,50.9,80.1,79.6,88,67.7,41.5,35.5
17031060500,"Chicago, IL",1309,17031060500,21.9,14.9,24,24.8,30.6,21.9,8,30,7,32.1,3.2,6.2,6.5,10.5,10.8,10.3,12.3,3.1,12.5,67.6,62.1,76.4,82.3,71.6,85,63.8,33,26.9
17031060800,"Chicago, IL",4837,17031060800,28.8,9.6,14,21,28.6,13.3,7.3,18.5,4.5,22.6,1.7,2.8,2.6,4.7,8.3,5.7,4.4,1.3,7,63.5,78.2,64.5,83.5,79.2,88,70.1,43,35.9
17031060900,"Chicago, IL",6867,17031060900,27.3,12.7,18,24,30.1,15.5,7.8,21.2,4.9,24.5,2,3.9,3.3,5.7,9.9,7.3,6.9,1.7,9.1,63.6,73.1,65.9,82.2,78.8,87,66.6,40.9,32
17031061000,"Chicago, IL",1647,17031061000,35.7,10.4,12,19.6,28.1,7.4,7.5,11.2,2.4,14.9,1.1,1.9,1.3,2.2,9.5,4.5,4.9,0.7,7.2,57.3,76.5,43,77,80.2,87,65.6,42.6,31.9
17031061100,"Chicago, IL",1379,17031061100,36.8,10.3,12,19.1,28.1,7.1,7.4,10.6,2.3,14.2,1,1.9,1.1,2,9.4,4.3,4.8,0.6,7,56.8,76.4,41,76.5,79,87,67.4,43.5,33.4
17031061200,"Chicago, IL",1889,17031061200,34.9,9.3,12,19.1,27.6,8.1,7.5,11.7,2.7,15.9,1.1,1.9,1.3,2.4,8.8,4.3,3.9,0.7,6.5,58.3,78.1,47.9,78.8,79,88,68,40.8,35.9
17031061500,"Chicago, IL",1707,17031061500,34.4,10.2,13,19.3,27.9,9,7.7,12.5,3.1,16.6,1.2,2.1,1.5,2.7,9.2,4.7,4.3,0.8,6.8,58.8,77.9,50.8,79.3,78.8,88,69.1,41.8,34.4
17031061800,"Chicago, IL",1112,17031061800,30.1,12.5,16,22.4,30.5,11.9,8,16.8,3.6,20.4,1.5,3,2.3,4.2,10.3,6.3,7.2,1.2,8.8,61.2,71.7,58.6,79.8,79.6,87,63.4,40.2,30.9
17031061901,"Chicago, IL",3433,17031061901,28.7,10.6,15,22.2,28.6,13.1,7.5,18.1,4.2,22.4,1.7,3,2.6,4.6,9.1,6.1,4.6,1.3,7.5,62.3,76.9,62.4,82,79.8,88,69.3,43,34.7
17031061902,"Chicago, IL",4240,17031061902,25.7,10.4,16,22.8,28.1,17.4,7.5,22.8,6,26.8,2.1,3.8,3.9,6,8.8,7,5.2,1.8,7.2,65.4,76.8,70.2,84.5,78.9,88,70.4,43.2,34.2
17031062000,"Chicago, IL",2569,17031062000,33.2,10.9,14,21,29.1,9,7.5,13.3,2.9,17.4,1.2,2.2,1.6,2.8,9.3,5,4.8,0.8,7.4,58.8,76.2,49.3,79.7,79.6,87,67.5,42.3,36.3
17031062100,"Chicago, IL",3436,17031062100,32.6,11.9,15,20.9,29.3,9.3,7.8,14,2.9,17.5,1.3,2.5,1.8,3.3,10.2,5.4,5.8,1,8.3,58.8,73.3,52.1,77.4,77.2,86,66.8,40.1,31.6
17031062200,"Chicago, IL",2870,17031062200,34.8,10.5,13,19.9,28.6,7.6,7.5,11.3,2.4,15.3,1,1.9,1.2,2.2,9.2,4.5,4.4,0.7,7,57.5,76.8,43.1,78.5,80.1,88,67,41,34
17031062300,"Chicago, IL",1513,17031062300,35.5,9.7,12,19.8,28.2,8.5,7.3,11.9,2.8,16.4,1.1,1.9,1.3,2.4,8.4,4.4,3.7,0.7,6.3,58.4,79.4,46.4,81,79.9,89,69.2,42.8,34.8
17031062400,"Chicago, IL",1421,17031062400,33.4,9.5,12,19.9,27.8,10,7.3,13.9,3.6,18.3,1.3,2.1,1.8,3,8.4,4.7,4.5,0.9,6.5,59.8,79,54.3,81.5,78.2,89,69.3,44.3,33.8
17031062500,"Chicago, IL",1497,17031062500,32.3,9.4,13,21.6,28.5,10.3,7.1,15.1,3.4,19.6,1.3,2.2,1.9,3.5,8.3,5,3.8,1,6.3,60.4,78.8,55.2,82.7,80,89,68.2,42.7,36.9
17031062600,"Chicago, IL",2226,17031062600,32.2,9.5,13,20.8,29,10.3,7.1,14.2,3.4,19.5,1.3,2.1,1.7,3.2,8.1,4.9,3.9,0.9,6.4,60.7,79,53.4,84,79.7,89,68.1,43,34.6
17031062700,"Chicago, IL",2724,17031062700,32.6,11.5,14,21.4,29.1,11.3,7.6,15.4,3.6,19.6,1.4,2.7,2.1,3.7,9.5,5.7,5.8,1.1,7.8,60.1,74.5,56.4,80.1,79.2,88,66.4,41,32
17031062800,"Chicago, IL",3506,17031062800,34.5,9.3,12,19.6,27.3,9,7.2,12.8,3.1,17.3,1.1,2,1.5,2.7,8.4,4.5,3.7,0.8,6.4,59,79.8,50.6,80.5,80.5,88,69.2,44.4,34.7
17031062900,"Chicago, IL",3976,17031062900,34.2,10.2,13,19.9,27.8,8.6,7.6,12.3,2.8,16.3,1.1,2.1,1.4,2.6,9.2,4.7,4,0.8,6.8,58.4,78.2,48.5,78.8,79.5,88,69.4,42.8,35
17031063000,"Chicago, IL",2973,17031063000,34.1,9.3,12,19,28.7,8.1,7.3,11.9,2.7,15.9,1.1,1.8,1.4,2.5,8.6,4.3,4.6,0.7,6.6,58.6,76.1,48.2,79.3,80,88,67.3,41.6,32.6
17031063100,"Chicago, IL",2173,17031063100,33.7,10.1,13,20.1,28.7,9,7.4,13,3,17.2,1.2,2.1,1.6,2.8,8.9,4.7,4.2,0.8,6.7,59,77.8,50.1,80.3,79.8,88,69.1,42.8,38.3
17031063200,"Chicago, IL",6345,17031063200,26.3,10.1,16,21.4,28.1,16.3,7.6,21.2,5.8,24.8,2,3.6,3.7,5.4,8.9,6.6,5.8,1.8,7.5,64.9,75.9,69.4,83.1,78.6,87,69.9,42.7,32.8
17031063301,"Chicago, IL",2641,17031063301,26.6,12,17,22.7,29.6,14.3,8.1,19.6,4.5,22.7,1.9,3.6,3.2,5.4,10.4,6.9,7.1,1.6,8.7,62.7,71.2,65.9,79.5,78.9,86,69.1,38.7,30.8
17031063302,"Chicago, IL",3996,17031063302,29.5,9.2,14,20.1,27.9,12.3,7.6,16.6,4.3,20.9,1.5,2.6,2.4,4,8.7,5.4,4.5,1.2,6.6,62.2,77.9,62.5,81.5,79.3,87,70.3,43.7,35.6
17031063303,"Chicago, IL",1201,17031063303,18,8.6,19,20.8,25.5,28.1,7.2,33.1,11,34.8,3.4,5.7,6.9,8.6,7.3,8.9,5.9,3.2,6.8,73.9,78.7,80.9,89.9,77.4,87,72.3,43.9,31.8
17031063400,"Chicago, IL",2180,17031063400,33.7,9.9,12,19.8,28.5,8.5,7.7,12.4,2.7,16.3,1.1,2,1.4,2.6,9.1,4.6,4.7,0.8,7,59,77,49.3,79.3,80.8,88,67.3,42.1,36.6
17031070101,"Chicago, IL",3796,17031070101,25.1,9.2,15,21.5,26.7,17.6,7.6,22.4,6.2,26.7,2.1,3.7,3.9,5.8,8.6,6.7,4.4,1.8,6.4,65.9,79,71.7,84.3,79.1,88,71.5,44.1,35.4
17031070102,"Chicago, IL",2413,17031070102,31.4,10.4,14,20.2,28.8,10.8,7.5,15,3.7,19,1.4,2.5,2.1,3.5,9.1,5.3,5.7,1.1,7.4,60.5,76,57.2,80.3,79,87,67.5,42.1,30.8
